5546565157361818036,Tomate,Cxfqcahbakbykvoj,71,Sjpgnsskxgqygs78,78,true,78,78,78,
7566276189648779197,manzana,Lptglkpqwzvmenn,29,Cxvwmmnpadyuykhjhsr98,98,false,98,98,98,
6439563751557952737,manzana,Yjvyaubstylsndcdhdc,2,Xocwuwvrhomtx72,72,true,72,72,72,
488798962869123407,Tomate,Dupjbwlgpukk,15,Dtjphhgwwsjcntdfzoxn61,61,false,61,61,61,
5939056482662612043,manzana,Qcxoxcwjtreaddawvgnxl,23,Cbposacckalszkyfrw98,98,true,98,98,98,
4163452058875240822,Banano,Bgwcllowtdrngrakvhd,30,Iievnpufehmgwcyvkay75,75,false,75,75,75,
4181382672968594173,Banano,Qvtagzkpijjnaeedjaeay,47,Nruwnrkaljkpxcz20,20,false,20,20,20,
4010570207611209035,cebolla,Envdaiuflxawxb,86,Qauqcxiurxjxpsuwxvflj23,23,false,23,23,23,
5795145591942282564,Fresa,Kgjvgoohwunuhxiuasmd,93,Vledxgrwadju57,57,true,57,57,57,
512444135969866780,Fresa,Uowznjdckmvgotntm,61,Hyovbjbnpmxmbxqvplwvd29,29,false,29,29,29,
6750238209142828866,Perejil,Amxqrgzpphpfqdwoqs,29,Helqegofjpunjjxn21,21,false,21,21,21,
8417520243424552359,Banano,Wiyqpjblahkptd,41,Qwsyutotoewepgigpnoib40,40,false,40,40,40,
5110729416762810800,Banano,Ftqfjpyeomcbxh,43,Zslecmkiskantzlb70,70,true,70,70,70,
5537258575588319492,Fresa,Gtckwrwxhveiykxnvz,74,Rlyxnjxiuwpxqqaip56,56,false,56,56,56,
468956791931262857,Fresa,Lbrvfhcyqbw,47,Bgughvrkdsq3,3,true,3,3,3,
7067776008699620070,Perejil,Wieexacqpygz,49,Fugblmicobsznnxzncokh90,90,true,90,90,90,
2662102120124281322,cebolla,Rsgzwztmqfd,24,Dqhauyevipgcnegwhzdb99,99,false,99,99,99,
474080173801276237,Tomate,Vvieuvomzwfvodmx,56,Zftcyktogncytcyvbew44,44,false,44,44,44,
2649030669517859980,manzana,Mjyjxczpivw,91,Rvpqjuimvzsogqclp98,98,true,98,98,98,
8078775405503534054,Banano,Dqdywhymqxqhauvzyl,22,Udvpcjiupzrts17,17,false,17,17,17,
2104507103846831687,Fresa,Lmiqvhewzpogyr,85,Nrjcbqplmbrkuive59,59,false,59,59,59,
1355790545536133322,manzana,Yeevwjwyzydlovstajuh,62,Gvpcxktuwvdkbllsad42,42,false,42,42,42,
5174307024549294708,Perejil,Dymhywrixpoj,66,Shemptbiuclilm36,36,false,36,36,36,
8085429489570200841,cebolla,Kjbwcphhdkwywhmezuv,94,Dxxejkhxezmjkcowvqawd44,44,false,44,44,44,
5007571698313727649,Fresa,Egibephkrqskggsxfejrc,40,Npmkdedrxachiehhdrnz92,92,true,92,92,92,
7965885862240795289,Perejil,Iukwayzbzvjtajujggvud,92,Hmzrwbvncyntl79,79,true,79,79,79,
7737472208133082011,cebolla,Zzqwxeyofzdilwal,50,Kdrcfpjlwslkmwmqis97,97,false,97,97,97,
5733252440224567297,Perejil,Zadoqrqnvpoe,35,Clagqzbifrbabot88,88,true,88,88,88,
7040040808924877985,Fresa,Ikjcsydxhhmxpcdp,14,Tatpgpjfynujesxbpdu92,92,true,92,92,92,
810996896294833705,cebolla,Oqvycgwdpegr,10,Pgdgzhquwwyqv89,89,true,89,89,89,
79425197566907910,Fresa,Gtlrwpjnughbljs,42,Tcntxpejjxdqyzmfinel42,42,false,42,42,42,
1336560555866865590,manzana,Hgoivcpwepb,93,Lfgvqaxsusalazjoy43,43,true,43,43,43,
1979725589460916289,Banano,Nlrueyxuqgvnnccxgrmw,47,Dcybrsibfsd6,6,false,6,6,6,
7284859849271053481,Perejil,Ddoewwvgsuuuwujcia,98,Bvoaqdrsazomkplgokq25,25,true,25,25,25,
7316769181785170046,Perejil,Ydumhgucrje,68,Eutyxqxxxqrgrjkpogoc75,75,true,75,75,75,
3014576069850343552,Perejil,Soldtvmdxtci,43,Omjbboiqqwa37,37,true,37,37,37,
5589415680373798570,Banano,Ezkaaapyprsuroohwmrl,75,Eoikeroyitdvdchc8,8,false,8,8,8,
1498186854543007088,Fresa,Odmsatvuqdoboe,88,Owdxqzfzbwifu90,90,true,90,90,90,
2554456511983679662,Banano,Jkvfabhnetlhtmk,79,Ddobpntzdrddutgosz93,93,false,93,93,93,
6437307370391055649,manzana,Rvflhfwnebykxcwteb,63,Hsdvjrzgouvwu54,54,true,54,54,54,
5789143950318553455,Banano,Faefzrqbbaaosjawrk,20,Vbhicoqkkbvnnugyalei11,11,true,11,11,11,
5054700677682899372,Fresa,Sirljqlfuzm,57,Vgmwxdidmuxrxknp63,63,false,63,63,63,
1120890205358945157,Tomate,Anzvbxvqacbcgpt,36,Rapfoltvfkxnf21,21,true,21,21,21,
2351266744402998416,manzana,Xpqwimrhcoknwayrcybt,67,Nwsassrdvnjmb17,17,true,17,17,17,
6563083822514356069,Perejil,Kjhlajxlfcuenqskraa,73,Fghgrwzqhhbiqm51,51,true,51,51,51,
801661825983985735,Tomate,Nvpohmfkyxfvjrnclb,51,Jtxajgelbqodwtm76,76,false,76,76,76,
7472618564579673503,Perejil,Eimkmnodnlbsih,7,Omtblywjzeoplwbstbnh37,37,true,37,37,37,
571006615001556989,Banano,Loxikzcytjawsyzzpj,71,Otgvctwytiexblckgfjz80,80,false,80,80,80,
377559157347480444,Fresa,Hkrbwwxnrgznbda,41,Tepeudqcvpjdzm50,50,false,50,50,50,
4437005575772342291,manzana,Qigwsrmyfir,90,Ljotmnqfvbl35,35,true,35,35,35,
1344982232412935785,Perejil,Pexjogrtgiiuy,94,Dqsmhnqcsoopxiao89,89,true,89,89,89,
3597752218140513887,manzana,Rtzwifhtknvumcxat,48,Gmalydeiwfejdsjbqcdt25,25,false,25,25,25,
8479127670854075022,Tomate,Pkpasvxqwtlexovy,5,Agcexuibgmhsnikdxjjxa68,68,false,68,68,68,
2867907441850999887,manzana,Qtcqdhkfdposm,6,Nmaoptijsvhxfefm26,26,true,26,26,26,
855656592193036850,manzana,Nxkfblmnsrtz,89,Faqiptmsbilcaas26,26,true,26,26,26,
1875923833865044447,Banano,Favedizsdhx,46,Boxxyysaxeisovm89,89,true,89,89,89,
4152734852727913601,manzana,Tymsnbvmijxmstxm,94,Vvoetobbhividvdkbdyb92,92,false,92,92,92,
3715224750030013972,cebolla,Paluqcjwimhhlddllz,32,Lainthtitzabhhqcqjyl96,96,false,96,96,96,
3700213648654029964,cebolla,Zlwmkwaxztvhnkfyfncd,32,Iedmraismbxgls75,75,false,75,75,75,
5255841148221401024,Tomate,Qrvzdlmkpyceazxxhxywb,76,Frhlghmupwzomtt14,14,true,14,14,14,
733598048856019284,manzana,Cetirgcjbcnknrvmhdi,6,Sususbeckobrskfyjxx29,29,true,29,29,29,
8305359896103582623,cebolla,Vkvkoxigdymxwmmqt,24,Hebczvnbpbbllncllzert53,53,false,53,53,53,
8158262425624992513,Perejil,Obwseuovwkqct,42,Pfnjlhalnymffskipij9,9,true,9,9,9,
2986369879116968269,manzana,Wjddmnipwdfmoftobssj,70,Bnumpzxubfkf62,62,false,62,62,62,
122183860108310657,Banano,Slccjfyojuwqdrejdifds,16,Kutklmzwlogw33,33,true,33,33,33,
3278525024081715644,Fresa,Hwpswcbakzqm,34,Bdxvemqlzntauwkcrgop44,44,true,44,44,44,
6386520812102995278,Perejil,Cxeceamrodhlxknljfhe,50,Gsyjmecidpzx54,54,true,54,54,54,
4273782275629577899,cebolla,Scogociszdv,63,Mpxqixrnmkoggaq66,66,false,66,66,66,
1912413662932818636,cebolla,Hulflkadnldcjjdtl,97,Xbepqisbkyuxnniwlj46,46,true,46,46,46,
2956616922817652906,manzana,Gvhqodzptbxue,51,Dmujnptipdbgijagdu63,63,true,63,63,63,
2274053127226366970,Fresa,Aqxsuujwaygkk,26,Vyjmmzedceaoir98,98,false,98,98,98,
8365203756248524253,cebolla,Qmjctnlgfsin,1,Nxraupatiprqwffp42,42,false,42,42,42,
6411907659648010431,Banano,Nirwzbwlccjdsju,82,Lhrnqfsqbtretfbwvbdni46,46,true,46,46,46,
8238103594581528209,cebolla,Bawxmmcialwbjstdwcjj,47,Crapiffbcuftcen74,74,false,74,74,74,
7857576339451868713,manzana,Lbinfgarbofjsqq,57,Luegxvxbenxi69,69,true,69,69,69,
4770669336114252979,Tomate,Ckhnitwjhpblirc,39,Lcaipxuxbaocmmg35,35,true,35,35,35,
7298246945966636894,Tomate,Kvmqotfrebctum,15,Thxwsbmnlfwfj11,11,true,11,11,11,
5519584267197819390,Banano,Filtroydzuwqerygc,93,Naqtdbuurcbwgeg41,41,true,41,41,41,
4790787860221281564,Banano,Xmppdovblrtubd,85,Xbywzlgkxcf86,86,true,86,86,86,
4524110978844920719,manzana,Achbyeqaezk,10,Zmdvlnydranwduq42,42,false,42,42,42,
808858957748594338,Fresa,Bhadvpoujajwa,77,Uvtdwnaimsojdlwt69,69,false,69,69,69,
3447267959079885095,Tomate,Bmmwiwlnbqaatzfdjaqe,11,Nyphptdmtyofnqx58,58,true,58,58,58,
610451985435555674,Perejil,Cmhqpinxoinwlxlcrw,42,Yjvawgrzfysz10,10,true,10,10,10,
6746254556066764987,Fresa,Guvrtocupjtlttxvpbjf,99,Icgpjhlugxcf8,8,true,8,8,8,
534694175030495808,cebolla,Hvtjnldkqowvlwidhorq,62,Baaugmqlmvxbzrf8,8,true,8,8,8,
7256366525620372445,Tomate,Uozlcmtupwua,51,Axcszzpkvqrjh22,22,true,22,22,22,
4683440461411121544,Tomate,Bnehpradawdmbqh,24,Ehgrncaupzo72,72,true,72,72,72,
2426592999356750874,Fresa,Cnktiignccl,24,Aefyikboakz42,42,false,42,42,42,
2521132782844095499,Banano,Llaaoepamqwyu,1,Trljpfpoayzhopikak60,60,false,60,60,60,
6439583397624407313,manzana,Byaeoklqakrmofoofubsz,31,Nhznvkyqtabjozkxhjus42,42,true,42,42,42,
4265036992926023397,Tomate,Azeqhqqtkerjtwcent,46,Xhjtiisrxxkobej4,4,true,4,4,4,
5446287180234985487,manzana,Bnwefmolxmbpxbe,79,Hwxmplbgkuwhiztuufaj70,70,false,70,70,70,
2888080535449076636,Fresa,Bpjjdngdvnf,42,Eeaqottcmrevsboohwfjw71,71,true,71,71,71,
2585117021394035007,cebolla,Zfouyjkrytcvwzrdtj,99,Hpllbtzbefzyc53,53,true,53,53,53,
4769222361401577979,manzana,Fwxkvbveesfpadqdk,18,Pldpbotizvoqqx15,15,false,15,15,15,
1769168653939510246,Tomate,Rwktbpojvfzrtubh,68,Ljaminmwpjhddbfyh42,42,false,42,42,42,
2351128025231826274,manzana,Nglskueattjmsaovyukk,33,Ztinxnxyyacushb72,72,false,72,72,72,
4437062428056106217,Fresa,Qzruxhjucvqmuqh,8,Echakgaowtqpqefzmrv69,69,true,69,69,69,
4296817114723218989,Banano,Vznrjvmwptw,91,Ztvteyyaxcmf33,33,true,33,33,33,
6743684978845735546,Tomate,Kdhdywgizsajs,33,Ozaykphovll16,16,true,16,16,16,
2945599899062541247,Tomate,Xcqeuztjedgbfhrzdam,77,Rgjhshqohlpuhkx53,53,true,53,53,53,
1014536810035585110,Tomate,Ivtmtggojxpokxzzpcv,14,Nkiyndmllmnmt63,63,true,63,63,63,
2805167248580417197,manzana,Xfdhvqhbeoryz,81,Qzuyxoyrjqqgxde40,40,true,40,40,40,
6697748462695193730,Tomate,Clutntvbhtuaq,24,Sdtnrffqlpzcb49,49,false,49,49,49,
538575361039632051,Banano,Tuvfjtuqtykczlxukkmn,25,Qmitrweyuljot93,93,true,93,93,93,
6926667994974618167,cebolla,Iadcofuraazhca,20,Fkoaeksloigjvebmb47,47,true,47,47,47,
2330306170383154423,manzana,Bobuaccxltfp,74,Gizuqvpmesrebdyiga68,68,false,68,68,68,
2220365010478574798,Banano,Lgwqvyqlnjwkzcvs,96,Ydpdotnungnsnrd2,2,false,2,2,2,
3552919306079187524,Tomate,Dgbtyllkbuvdkkhzyow,27,Qauyrghspafwq67,67,true,67,67,67,
23143847285965113,Perejil,Qhpmkfgwwiasj,23,Gqumprzevnp70,70,false,70,70,70,
3713528215372144818,cebolla,Zkxnjyexqbre,25,Wybddtgpgzui35,35,true,35,35,35,
4136396024016461732,Tomate,Qpdecppchqzdccykwpji,68,Afjgmrwaugjmrdoxqove97,97,false,97,97,97,
3641149082302275917,Perejil,Nhmfytreydb,71,Ozsnngyvsmljwyx31,31,true,31,31,31,
7264045895793510547,manzana,Pxpjdoiasaqvrikrjjqas,26,Hxjbjamekdtalxmynn71,71,true,71,71,71,
741546170066889127,Tomate,Vicrsuysavfzrooifliwy,67,Uqdunoauurfoxptnsnm63,63,true,63,63,63,
6081838130206236072,Tomate,Xmhawsarnuiunf,76,Ynkrdnmcyqmsegcfhhm3,3,false,3,3,3,
5124481916014455784,Banano,Yspmmlmclnuk,9,Ggqvypsmohryweagxih19,19,true,19,19,19,
2177184762332948646,Banano,Ibysthwdypbhbgenbc,26,Pmqjzkbglfrznos45,45,false,45,45,45,
8260001460231952597,Perejil,Bfkthennjbwuumioqgu,84,Kcmellkyekbcuppdtc4,4,false,4,4,4,
4689747810451885380,manzana,Eoutjpmyzkchidjnh,57,Iplpothnmnqqx51,51,true,51,51,51,
3840539035047497299,cebolla,Lvurovvcwnwx,5,Pbapluzwjnvrznfv55,55,false,55,55,55,
6845216346864516803,cebolla,Eacmuasmpvosjpkmft,95,Mcoeghnmiyrewkw43,43,true,43,43,43,
6020147130958457126,cebolla,Kfsrkfvwhhecdjzhp,29,Lynbzqwyggestsaxqkdf66,66,true,66,66,66,
2711575711027013878,manzana,Lhjckqynecguinsnsb,99,Isowefknvoifpqo1,1,false,1,1,1,
5196624816645831313,Fresa,Epbezngtyjoefskqsj,73,Bmtjnflmjpbipitxyu2,2,true,2,2,2,
679200249656556832,Tomate,Epnajkdbcuacbggq,95,Vfzyywvmwisouulrtsaq31,31,true,31,31,31,
8309671456228167071,Banano,Asoqdnmldfdvtfygwmtr,96,Ymtmfeluhowfr47,47,true,47,47,47,
7727952076373209659,Perejil,Jmkalotnuwiiy,49,Bjpacnnnkhe56,56,true,56,56,56,
7452990149348041789,cebolla,Kqbhkebpyvtyfc,71,Xfuzobqncxpzdjnl4,4,true,4,4,4,
2152285827614487102,cebolla,Mrfxvqlunwqbdfkszu,19,Dbxywnrkmjzumakw77,77,true,77,77,77,
829120330500444227,manzana,Iejunfgfvqi,100,Oxukimrsqmzcudorcx10,10,false,10,10,10,
7447177951855893714,Tomate,Zorikndzddsxfihq,71,Mzgzbpokeaqkhlinrd73,73,false,73,73,73,
608332502285072729,manzana,Nooenrxvsynlulgajsew,83,Lqhevobrizovrzuumcr95,95,false,95,95,95,
1213989249304139016,Tomate,Bolgtyburfwfgfcsogo,30,Ueopjcmkipaw98,98,false,98,98,98,
2904404482871556460,Perejil,Ljadlpylvfckrrxbkinv,24,Mjtjqgmhlcjxbnhn81,81,true,81,81,81,
3230506905146547753,Fresa,Acuzpwmblvcus,21,Xmykqkeoysz32,32,false,32,32,32,
219239834648012844,Banano,Gkyxoqexpumtbszgt,45,Ctntdcybhdvfpjsrq2,2,false,2,2,2,
5425680292047203224,Perejil,Iokeytswsevmfx,92,Tnrjpexbhyf77,77,true,77,77,77,
3885268077905852966,Perejil,Mrpibabluqazroohdaa,43,Ouwbqujcyeotbkw36,36,false,36,36,36,
5426681146682400534,Tomate,Ddsgfuwrksxyuv,23,Lfnlgzhuficinpa13,13,true,13,13,13,
4825170008611510148,Banano,Guhuazgzeuslgwdg,44,Svnmcpjnlbrrcicdfatc89,89,false,89,89,89,
4313569085282498375,cebolla,Xdjgnldmgjkixafbjrivd,72,Pehnognjodsxwbasbztu100,100,false,100,100,100,
7008102435091134214,Perejil,Dclkevuzvuqsba,51,Ntsyyeqwotiiukzebs38,38,false,38,38,38,
3522087687964345553,Fresa,Lczqtkdhsrmyphelfs,93,Njzraxecpvdltbpx16,16,false,16,16,16,
1895162999032787319,Fresa,Wrrtuncboqsxbkw,30,Siphkdiljuv77,77,false,77,77,77,
5909710645410977333,Fresa,Pdmipfvnurjib,34,Ipazrymfsmmdywxiwi48,48,true,48,48,48,
3101364269952913137,Fresa,Ugmpgnrsndtnodja,68,Zsbahcsgyvkydkmqngdp93,93,true,93,93,93,
6660653922851177224,Perejil,Fstorzcrwmd,83,Yeourtvlaqsxq9,9,false,9,9,9,
8417524903322894098,manzana,Tbcvidgcvoxhupdk,89,Csfczfezmmyjgropyonc78,78,false,78,78,78,
8269595178288245028,Banano,Gdxzhnmmusotkzzbqu,83,Zdeewwvbzwabknmjhg22,22,true,22,22,22,
5177628024013376590,Banano,Jfxpuwzoilhcuzrxxj,37,Juuqnvrizqrmwporaenf14,14,true,14,14,14,
6425257714882297061,cebolla,Kzobskuzxkh,11,Dnmbcrqbmqjnqksxw23,23,false,23,23,23,
2851247519751407412,Fresa,Drogovphvrjmtgnujos,89,Wfnzljciavomvgxbhy22,22,true,22,22,22,
4610137248105060915,manzana,Ldihrympfbs,37,Wudzubaftujgvyhacclc77,77,true,77,77,77,
3180551801793609443,cebolla,Kwkqwpdjmkcqzejspkwk,23,Xuwgobggrlnjieg64,64,false,64,64,64,
2885218072162451404,Banano,Nrjuigumtwcqkpsoac,55,Kbpsezzijdbllmewl20,20,true,20,20,20,
1685311581650140472,manzana,Eejiegfviocpnkutjg,64,Dxhpwondmiiuuwx56,56,false,56,56,56,
4902275902706958116,Banano,Ssaumrynfuukfsekyimuo,54,Wznzwwbycudricpxpx72,72,false,72,72,72,
6407292723945421402,Perejil,Cuiltorafmsfmyujc,76,Ocwfmqcdalscaouyrwvm62,62,false,62,62,62,
8548852169305480674,cebolla,Ioninazuqnhrwbmjeuxal,49,Utrsvsewqefrsd57,57,false,57,57,57,
7795224133494708609,Perejil,Eegkhzzbrkbrmijtkrkrj,86,Yxorpmitaghiz43,43,true,43,43,43,
386112976727568637,manzana,Ysfozdkrrdoqcfm,59,Hysyyjyljuni21,21,true,21,21,21,
7824103769900601531,Fresa,Mgwobdatjodjcojdflbgi,91,Ckcacazktjqzjtorb25,25,false,25,25,25,
4483369117016875221,Banano,Tyyyadxqrsjj,98,Yqetybkeggfu21,21,true,21,21,21,
7896701675274150753,cebolla,Qxifmbsqbgxbcq,85,Wwvmboabzlwhzpa21,21,true,21,21,21,
3695210591429751666,Banano,Xomqmawutaeuh,99,Mkdclkfwlxrykydyjp46,46,false,46,46,46,
8335313946943084592,Fresa,Ingrrosyoyikojuzbvs,12,Ohsfyalmglpaqzrmafix72,72,true,72,72,72,
80401646888578956,Tomate,Lbpxybpdzrejpi,48,Owxghnjwevufe83,83,true,83,83,83,
3093649513976491976,Fresa,Oykkfvvwskwejjbvk,20,Jpzcbxnjpjabx98,98,true,98,98,98,
6792634088839468795,Fresa,Szyvefnzcnvqpkpoq,36,Fpphzzuhztpttyligrvi98,98,true,98,98,98,
1086560244589215935,Banano,Mjemyvkjrsbj,25,Kfcqpyyqppffbvul71,71,false,71,71,71,
3926638777045444438,Banano,Qmdvwefgpfqhdh,73,Lfvwwxnqkzkbpvrr54,54,true,54,54,54,
5864132837683174382,Banano,Zvzoekrgfeordykq,12,Lolfndfchwabjwfs43,43,false,43,43,43,
1164438096309396111,manzana,Wlzipcmqdmtmjqfd,55,Fvcjikqsqlwrisoryn12,12,true,12,12,12,
3511938987408672246,Fresa,Ispklevwyhsujvqqv,43,Czhewoexdcoyxz21,21,true,21,21,21,
2869689544519471710,Fresa,Vyqwgnbsesil,78,Ipewushqwhfshc69,69,false,69,69,69,
981024277184497483,cebolla,Phmjrgkvqoa,42,Llnrauwozimgcoechxni3,3,true,3,3,3,
460631865648934288,Tomate,Nbbiitesjpcyxztyw,6,Xmcoatgmigss21,21,false,21,21,21,
2496437605749616713,cebolla,Dxegmxdsllw,32,Kyzfrtkxtjhocssb75,75,false,75,75,75,
1223346770531019589,Fresa,Dfhrvaphwfat,54,Zooqcdjrjzcfpy45,45,true,45,45,45,
8034900726303883855,Tomate,Rozdxvbzcwiivfnixw,53,Pzsailciucmgrw57,57,false,57,57,57,
8367594576744835148,Perejil,Amhwmmlguyye,88,Rfdpubfhkgd29,29,true,29,29,29,
519584934676823740,cebolla,Lkdqktfhgycy,23,Heaiscpanfuxpekvkfr48,48,false,48,48,48,
5820252535772570821,cebolla,Gfjvrlmuqubwntehicoqh,77,Kgajtftyhfywneykzy44,44,true,44,44,44,
4745699173514689989,manzana,Hcbbauedkbjlxdsvkddis,22,Nuirsucansqtwtlrkrogn52,52,true,52,52,52,
4765072641883535196,cebolla,Zdvwyjdfhutwgrkwyru,9,Ympueffxwqaca50,50,true,50,50,50,
7764850476773494493,cebolla,Uiwnmydfoonrskrgadu,67,Vfaxinjfsonyy60,60,true,60,60,60,
6062120656360526853,Banano,Dofmbmflmewo,37,Loajttfiatmuzjkku33,33,true,33,33,33,
3237398195397167118,Fresa,Bgapedpmmqm,32,Mckpaacayrr16,16,false,16,16,16,
7176021731908345918,Fresa,Oqcnfwyvlmiqthqvkgear,37,Kxwsassazhfifustwcd33,33,false,33,33,33,
7495218399289582123,Perejil,Ffgktfsnpxww,3,Fqdflxnjonx91,91,false,91,91,91,
5990023782930584448,Banano,Wjcpkajgjibwgidk,15,Jirgnpegtvbklxuwcxu69,69,true,69,69,69,
2902208265791773962,cebolla,Sarhqkqfmyqfyyxqdrz,97,Otnmtlxlsxqftaj46,46,false,46,46,46,
3411281428155050561,cebolla,Rhoeqfmzxqaqxkrusabe,74,Avhmzkbwcjc54,54,true,54,54,54,
8409821843308429037,manzana,Qjotpynwydoii,15,Pnzspbjjghzstweopqp66,66,false,66,66,66,
